@relation waveform-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1,2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
4487,20.10911,22.707186,20.905853,-4.537973,-1.247077,2.684679,-11.119766,-14.618509,27.383723,2.407551,1,cluster0
4488,6.14878,17.337829,-1.905256,-2.701999,18.879354,-0.398372,3.516063,-2.303628,18.671508,-1.680089,1,cluster2
4489,14.029612,23.434647,16.783572,8.85078,10.444266,-5.507922,-3.204294,-14.012291,11.93383,-0.969948,1,cluster0
4490,32.891645,23.746417,7.17069,-7.222652,-5.057588,-8.036716,-6.13146,-6.876242,10.305702,2.338269,0,cluster0
4491,15.571137,21.373507,9.682164,3.169653,6.858921,1.541525,-10.929241,1.489564,14.254778,-1.732051,1,cluster0
4492,20.334276,19.78002,-10.323023,-7.517101,2.753961,4.174242,0.623538,-10.600151,5.265434,-13.856406,0,cluster1
4493,20.022507,15.986829,-23.954263,-10.132497,-1.593487,9.578241,10.167138,-6.564473,-2.182384,-20.282315,2,cluster1
4494,0.467654,9.249151,-0.381051,-5.80237,9.699485,0.259808,1.073872,6.044857,24.612442,-9.491638,2,cluster2
4495,20.715328,16.194675,6.044857,-2.996448,-0.710141,14.566547,-10.253741,-1.524205,-1.454923,-9.145228,0,cluster0
4496,16.870175,11.656702,-4.919024,-6.685716,9.231831,-1.922576,1.576166,0.294449,14.722432,-2.424871,2,cluster2
4497,20.334276,-2.078461,4.468691,-0.502295,3.931755,-12.903779,7.880831,-7.032126,11.292971,-2.944486,2,cluster2
4498,14.133535,17.459072,17.822803,-5.629165,2.182384,-9.664844,-11.414215,2.217025,17.476393,-1.36832,1,cluster0
4499,24.006224,18.08261,3.013768,2.615397,0.831384,3.914435,-6.928203,-6.876242,7.967434,-5.715768,0,cluster0
4500,20.905853,19.572174,9.907331,-5.854332,6.287344,-6.841601,-12.851817,-0.277128,10.115177,2.788602,1,cluster0
4501,4.208883,10.877279,-3.949076,-4.139601,5.45596,5.144191,-2.234346,-3.204294,30.068402,2.442192,2,cluster2
4502,7.309254,16.523765,1.680089,-2.338269,11.760625,-1.766692,11.119766,-8.53901,14.168176,-5.317396,1,cluster2
4503,9.093267,26.102006,14.583868,-3.914435,13.925688,4.919024,2.528794,-6.893562,17.701559,-11.58742,1,cluster2
4504,12.869138,26.552339,-3.152332,-12.522727,2.494153,4.693858,-5.559883,-8.85078,22.897712,-3.74123,0,cluster0
4505,20.282315,21.338866,23.573211,3.75855,7.742267,-7.049447,-8.85078,-19.121841,19.658777,8.608293,1,cluster0
4506,18.134572,21.113699,15.882906,-10.825318,11.067805,2.251666,-9.301113,-1.402961,19.589495,-12.314881,1,cluster0
4507,6.997485,22.863071,13.717842,-6.876242,1.905256,2.684679,-8.487049,-4.018358,18.775431,5.230793,1,cluster0
4508,14.583868,5.525242,-17.199265,-6.945524,-0.433013,5.144191,5.040268,0.917987,-1.922576,-15.294009,2,cluster1
4509,22.533981,8.296523,-6.997485,-14.168176,2.424871,9.491638,8.52169,-4.641896,-1.541525,-27.123916,2,cluster1
4510,20.039828,12.851817,-18.584905,-9.283792,8.452408,9.127908,0.467654,-10.91192,14.237458,-13.319471,2,cluster1
4511,4.953665,18.775431,14.826355,8.781498,10.149818,-5.473281,2.182384,-12.26292,12.747894,-4.052999,1,cluster2
4512,18.06529,7.863511,-4.988306,-5.248114,12.678612,3.377499,-6.218062,-11.25833,12.107035,-4.018358,2,cluster2
4513,8.972023,12.592009,5.473281,-5.646486,14.220137,-3.221615,5.577204,-10.045895,16.593047,-4.035678,2,cluster2
4514,24.075506,25.045455,6.47787,-0.103923,1.02191,10.201779,-7.343895,1.420282,-5.542563,-11.829907,0,cluster0
4515,26.015403,-4.382089,-18.238495,-6.529832,-4.347448,3.533384,0.883346,-11.656702,3.325538,-12.747894,0,cluster1
4516,2.805922,12.540048,5.45596,-1.628128,13.943009,1.662769,4.399409,-1.69741,20.78461,-6.547152,1,cluster2
4517,9.283792,15.103483,-4.988306,-11.379574,12.661291,10.721394,-1.974538,-4.537973,13.994971,-1.333679,2,cluster2
4518,14.65315,16.454483,3.290897,-2.424871,13.025022,-2.06114,-0.727461,-4.884383,9.405036,-11.154407,2,cluster2
4519,13.180907,5.992896,-0.32909,0.363731,1.766692,-1.143154,1.905256,-14.289419,11.777945,-11.639381,2,cluster2
4520,20.680687,14.687791,-22.793789,-10.652112,-0.917987,7.413177,12.574689,-5.750409,6.997485,-19.849302,0,cluster1
4521,24.040865,7.603703,-15.744342,-4.382089,0.727461,-3.221615,3.845153,-15.830944,4.08764,-24.075506,2,cluster1
4522,13.97765,16.922136,6.304665,-2.37291,-0.242487,3.793191,-11.033164,5.681127,-4.10496,-7.759588,0,cluster0
4523,16.956777,13.440714,-9.093267,-1.870615,-0.571577,-1.264397,-1.732051,-12.903779,14.341381,-7.776908,0,cluster1
4524,5.958255,22.863071,16.731611,2.823243,15.415252,1.905256,-18.273136,-9.89001,15.034201,-7.291934,1,cluster0
4525,14.878316,24.300673,19.537533,4.607255,9.422356,-4.035678,-15.380611,-2.39023,7.101408,-6.529832,1,cluster0
4526,22.412737,26.24057,21.252263,5.334716,6.703037,-7.655665,-6.339306,-0.744782,10.011254,-7.291934,0,cluster0
4527,24.023545,4.486012,-14.878316,-4.849742,-1.610807,4.520653,10.201779,-17.909405,6.772319,-18.307777,2,cluster1
4528,23.19216,15.952188,-25.322583,-11.223689,8.746857,11.570099,10.374984,-8.85078,8.002075,-24.19675,2,cluster1
4529,9.249151,11.708663,4.43405,3.931755,14.289419,-6.027537,0.155885,-4.486012,9.127908,3.689268,1,cluster2
4530,18.030649,16.090752,6.685716,-1.056551,3.516063,3.75855,-17.285867,-8.088677,15.34597,-9.110587,1,cluster0
4531,24.040865,17.580316,8.365805,-2.147743,7.517101,-1.402961,-0.34641,-12.124356,5.559883,-4.936345,0,cluster0
4532,27.175877,6.962844,-24.092827,-3.862473,-2.130422,7.066767,12.314881,-2.73664,4.312807,-24.058186,0,cluster1
4533,12.93842,32.562555,19.624136,-2.37291,1.125833,7.118729,-19.347008,-0.32909,10.201779,-1.316359,0,cluster0
4534,21.269584,-4.555294,-12.95574,-3.654627,7.49978,6.910883,2.996448,2.009179,1.662769,-16.593047,2,cluster1
4535,6.841601,12.453445,2.407551,-4.728499,7.326575,6.391267,7.361216,-6.339306,10.963882,-6.668396,2,cluster2
4536,6.287344,17.320508,3.186973,-2.857884,0,-4.919024,-1.732051,-0.571577,13.371432,1.091192,1,cluster2
4537,8.019395,18.39438,9.162549,-13.076984,10.946561,6.685716,-11.483497,0.502295,20.334276,-1.420282,1,cluster0
4538,14.116214,10.080536,-8.53901,-5.005627,5.888973,2.961807,1.229756,-17.528354,10.548189,-9.959292,2,cluster1
4539,12.26292,18.775431,-18.515623,-7.482459,-2.788602,15.363291,6.010216,-7.863511,10.877279,-19.450931,0,cluster1
4540,22.551302,17.320508,0.658179,-2.251666,-3.325538,0.138564,-16.610367,-4.78046,-0.069282,-6.096819,0,cluster0
4541,7.534421,6.166101,5.854332,3.273576,17.459072,-9.474318,5.45596,-8.590972,17.147303,-9.751446,2,cluster2
4542,19.831982,7.291934,-1.784012,-4.278165,-9.630202,-0.519615,-7.898152,-7.742267,7.049447,-19.814661,0,cluster1
4543,21.82384,24.231391,2.598076,-3.516063,7.118729,0.779423,-4.052999,-1.195115,6.47787,-8.227241,0,cluster0
4544,17.562995,-1.351,-15.32865,-5.178832,3.637307,2.805922,7.343895,-17.251226,11.275651,-23.261442,2,cluster1
4545,14.272099,13.509996,-1.073872,-4.156922,-3.498743,-3.516063,-5.196152,-5.888973,21.650635,-1.160474,0,cluster2
4546,12.26292,18.186533,8.452408,3.983717,-4.849742,1.351,-10.963882,-15.103483,10.045895,3.949076,1,cluster0
4547,17.112662,4.451371,3.862473,-8.279203,10.253741,-7.257293,0.69282,-14.739752,10.426946,-4.832422,2,cluster2
4548,20.091789,24.768327,10.842638,-5.265434,-0.571577,1.004589,-17.026059,12.574689,1.662769,-13.804445,1,cluster0
4549,4.08764,9.335754,7.915472,3.879794,7.984754,-5.248114,8.036716,2.39023,14.410663,0.831384,1,cluster2
4550,16.385201,0.225167,-16.748931,-4.936345,3.238935,2.268987,13.891047,9.976613,-11.362253,-17.840123,2,cluster1
4551,11.154407,17.233906,3.966396,0.6755,4.278165,4.139601,0.987269,0.034641,6.425908,-1.524205,1,cluster0
4552,10.704074,17.822803,6.218062,-0.554256,15.467214,0.242487,-4.122281,-1.420282,15.900226,2.251666,1,cluster2
4553,11.500817,14.618509,-2.182384,-8.972023,7.898152,-5.958255,-12.713253,2.875204,16.818213,0.311769,1,cluster2
4554,16.506444,14.32406,13.371432,2.73664,5.057588,12.003112,-8.764177,1.887935,7.880831,-2.996448,0,cluster0
4555,22.100968,23.746417,15.813624,3.013768,6.339306,5.45596,-9.058626,-3.273576,0.415692,-0.571577,1,cluster0
4556,8.279203,7.17069,-22.880391,-8.365805,4.260845,1.229756,10.478907,-0.121244,17.095341,-14.705111,2,cluster1
4557,13.163586,16.315919,12.228279,7.205331,7.032126,6.304665,-6.997485,5.871652,14.116214,-9.941972,1,cluster0
4558,13.96033,25.842198,-2.199705,-3.775871,19.121841,11.25833,-13.336791,-5.525242,11.050484,-13.908368,1,cluster0
4559,22.256853,27.695492,15.380611,-3.983717,14.30674,15.900226,-12.973061,-4.001037,-1.732051,-12.678612,0,cluster0
4560,23.53857,12.574689,-6.668396,-8.833459,4.295486,6.685716,5.248114,-9.301113,10.704074,-12.003112,0,cluster1
4561,13.406073,0.277128,-7.066767,-8.209921,10.946561,-0.484974,7.534421,1.02191,10.877279,-14.254778,2,cluster1
4562,23.902301,11.639381,-9.335754,-8.833459,1.108513,13.163586,-8.088677,-20.78461,10.201779,-18.550264,2,cluster1
4563,16.36788,20.78461,2.701999,1.835974,6.529832,0.484974,-0.987269,1.073872,3.671948,-4.191563,1,cluster0
4564,21.719917,20.507482,7.239972,-2.303628,3.325538,4.139601,0.259808,-3.845153,9.647523,-9.786087,0,cluster0
4565,15.103483,13.475355,-16.125393,-4.884383,2.234346,-6.495191,8.642934,0.086603,7.257293,-23.607853,0,cluster1
4566,13.596599,7.291934,-24.993493,-13.042343,6.945524,13.804445,0.155885,-15.449893,24.837609,-15.969508,2,cluster1
4567,15.986829,13.059663,2.459512,-6.235383,16.627688,-1.853294,1.316359,-0.086603,10.080536,4.382089,2,cluster2
4568,18.75811,19.589495,-22.82843,-11.552779,8.8681,7.569062,2.840563,5.559883,9.734126,-28.128505,2,cluster1
4569,17.407111,9.370395,-17.355149,-6.321985,-8.140639,10.634792,7.136049,-1.03923,-1.922576,-22.395417,0,cluster1
4570,11.570099,15.761662,-16.004149,-6.599114,5.542563,15.623098,4.676537,-6.893562,0.658179,-20.299635,2,cluster1
4571,19.381649,16.956777,2.303628,-5.230793,-4.10496,1.229756,-15.778983,-2.078461,1.03923,-3.429461,0,cluster0
4572,14.67047,20.490161,6.027537,0.103923,9.56092,0.363731,-8.590972,-3.845153,9.023985,-11.93383,0,cluster0
4573,25.963442,16.437162,-15.380611,-6.339306,7.638344,6.270024,11.899189,-16.298598,5.403999,-20.905853,2,cluster1
4574,22.222212,9.734126,-9.838049,-13.856406,-1.71473,7.239972,11.829907,-2.286307,4.520653,-27.782095,0,cluster1
4575,9.924651,8.002075,-8.227241,-0.484974,1.03923,10.167138,6.876242,-13.007702,8.573651,-22.291494,2,cluster1
4576,14.566547,14.860996,12.782535,8.989344,18.030649,-9.716805,1.818653,-0.640859,8.972023,9.058626,1,cluster2
4577,22.82843,0.917987,-25.478467,-10.790677,-0.969948,6.166101,2.927166,-5.352037,-4.243524,-31.800453,2,cluster1
4578,11.154407,7.291934,3.152332,1.264397,4.070319,-4.382089,1.454923,-14.791714,12.990381,-9.179869,2,cluster2
4579,22.51666,5.161511,-26.517698,-14.687791,-4.589935,5.230793,-1.385641,0.571577,11.622061,-18.550264,2,cluster1
4580,0.190526,6.373947,-1.991858,5.317396,11.570099,-7.932793,13.925688,-10.288382,12.176317,-7.032126,2,cluster2
4581,15.571137,21.165661,1.472243,5.43864,13.180907,19.450931,-2.71932,0.051962,13.180907,-14.393342,0,cluster0
4582,10.323023,10.167138,8.17528,-6.13146,8.746857,5.040268,3.845153,-9.838049,23.140199,-8.17528,2,cluster2
4583,2.113102,18.377059,2.442192,-0.173205,15.224727,2.650038,3.619986,6.720357,17.666918,-9.734126,1,cluster2
4584,13.215548,19.277725,4.988306,1.749371,6.096819,-4.174242,-13.28483,10.167138,-3.325538,-12.037753,0,cluster0
4585,23.555891,11.24101,-1.489564,-18.567585,3.516063,6.321985,2.476833,-4.486012,9.89001,-12.401484,0,cluster1
4586,23.469288,8.660254,3.914435,-4.139601,8.746857,8.85078,-5.733088,-3.533384,4.832422,-12.713253,0,cluster1
4587,23.486609,17.181944,4.901704,-2.546115,0.588897,15.571137,3.879794,-10.392305,11.708663,-9.976613,0,cluster1
4588,14.583868,10.374984,-3.619986,-6.096819,9.370395,-2.909845,3.585345,-5.369358,21.252263,7.239972,2,cluster2
4589,19.901264,17.320508,9.612882,-8.712216,-0.519615,11.085125,-3.949076,-1.351,8.019395,1.558846,0,cluster0
4590,24.058186,14.479945,-8.019395,-15.190086,-2.37291,4.018358,3.689268,-2.805922,12.95574,-19.866623,0,cluster1
4591,28.28439,23.157519,4.884383,-10.548189,6.425908,11.500817,-6.651075,-2.026499,-0.450333,-9.023985,0,cluster0
4592,4.624576,4.953665,4.174242,-4.919024,16.541085,-2.268987,-3.983717,-0.744782,13.492676,5.334716,1,cluster2
4593,7.15337,25.599711,5.12687,-2.494153,4.382089,5.992896,-9.162549,-4.278165,17.926726,-0.658179,0,cluster0
4594,24.958852,17.441752,14.479945,-1.991858,9.075946,6.876242,-21.356186,-13.30215,5.663806,6.218062,0,cluster0
4595,20.749969,23.884981,9.110587,-0.484974,6.581793,10.859959,-8.833459,-6.876242,12.747894,-9.093267,1,cluster0
4596,13.821765,28.6308,0.952628,-4.052999,9.924651,11.431535,-1.887935,-9.907331,19.797341,-8.920062,1,cluster0
4597,20.386238,16.03879,7.690306,-7.222652,-2.182384,-1.489564,-22.464699,-1.835974,7.569062,-12.470766,0,cluster0
4598,14.878316,23.503929,14.947598,3.186973,13.821765,-0.900666,-1.056551,-4.537973,11.067805,-5.646486,1,cluster0
4599,14.168176,19.277725,14.427983,-0.086603,11.899189,9.87269,-2.182384,5.698447,7.257293,-6.581793,1,cluster0
4600,10.132497,14.202817,-13.873727,-5.282755,5.317396,10.063215,-3.221615,5.057588,6.668396,-9.075946,0,cluster1
4601,15.744342,20.368917,10.271061,1.004589,6.027537,0.606218,-9.56092,-12.765214,13.908368,14.67047,1,cluster0
4602,15.449893,15.484534,10.184459,1.073872,1.108513,-0.190526,-8.937382,-1.333679,2.511474,-1.818653,1,cluster0
4603,16.281278,19.831982,8.244562,2.355589,0.571577,-1.073872,-17.147303,7.239972,-1.056551,-2.580756,0,cluster0
4604,10.825318,6.945524,-1.939897,-5.767729,5.681127,0.866025,5.282755,-12.782535,26.171288,6.010216,2,cluster2
4605,24.906891,19.260405,3.39482,-2.857884,0.069282,-4.589935,-16.523765,-4.41673,-2.217025,-6.079498,0,cluster0
4606,21.997045,7.551742,1.177795,-5.282755,16.419842,6.270024,3.152332,5.594524,5.317396,-14.012291,2,cluster1
4607,7.742267,14.964919,11.552779,11.171728,4.035678,3.08305,-15.536496,-20.299635,21.321545,-2.165064,1,cluster2
4608,15.34597,6.962844,13.076984,3.533384,-1.645448,-7.517101,-2.73664,-11.500817,24.283352,4.43405,1,cluster2
4609,10.409625,7.361216,5.663806,-11.448856,7.378536,-4.711178,0.640859,-15.086163,33.168773,3.845153,1,cluster2
4610,19.017918,11.310292,-5.80237,-7.188011,1.299038,5.542563,8.452408,1.905256,5.403999,-13.354112,2,cluster1
4611,9.21451,8.313844,3.723909,-2.944486,8.296523,-1.073872,3.897114,-19.693418,25.772916,8.608293,1,cluster2
4612,13.613919,8.504369,-12.713253,-4.988306,6.339306,12.730573,7.638344,-14.860996,18.532944,-17.407111,2,cluster1
4613,21.027097,13.579278,-0.467654,-3.100371,-4.41673,3.845153,-12.332202,-0.952628,5.265434,-15.259368,0,cluster0
4614,12.522727,11.93383,14.895637,7.638344,9.855369,5.265434,-9.19719,-11.656702,16.437162,3.186973,1,cluster2
4615,11.708663,22.014366,20.45552,-1.073872,9.058626,3.568025,-11.189048,-2.182384,8.469728,8.261882,1,cluster0
4616,10.669433,23.971583,4.659217,-0.606218,11.535458,-4.001037,-1.108513,7.205331,3.75855,-9.456997,1,cluster0
4617,8.954703,25.080096,22.949673,7.049447,12.072394,-3.689268,-4.884383,-11.777945,18.602226,5.074909,1,cluster2
4618,15.952188,13.28483,-12.661291,-6.270024,5.386678,3.342858,7.707626,-5.12687,21.771879,-10.115177,2,cluster1
4619,19.0872,27.297121,-3.06573,-6.616434,-4.76314,10.56551,-11.414215,10.704074,7.915472,-11.206369,0,cluster0
4620,21.80652,14.098894,12.418804,1.091192,3.568025,4.41673,-11.535458,-11.951151,7.395857,6.789639,0,cluster0
4621,8.885421,18.273136,11.518138,-3.671948,11.725984,5.178832,0.623538,-16.246637,30.67462,-8.157959,1,cluster2
4622,15.415252,10.063215,-0.727461,-5.819691,6.668396,2.130422,9.283792,4.884383,16.315919,-18.186533,2,cluster1
4623,13.873727,19.537533,17.37247,-4.589935,-4.589935,10.340343,0.848705,-8.002075,7.724947,-0.987269,0,cluster0
4624,10.323023,14.479945,-17.632277,-17.320508,4.867063,4.659217,4.139601,-0.969948,13.717842,-13.059663,2,cluster1
4625,18.186533,4.364768,-1.680089,4.78046,-3.100371,9.456997,2.04382,1.506884,-4.901704,-5.178832,0,cluster1
4626,18.307777,11.033164,-4.174242,-5.663806,-6.252703,-2.927166,-1.02191,-7.014806,5.248114,-0.796743,0,cluster1
4627,11.344933,26.829467,11.847228,4.624576,6.720357,2.528794,-8.781498,6.876242,0.606218,-9.595561,0,cluster0
4628,24.941532,25.513108,15.986829,-7.517101,8.313844,4.174242,-15.657739,-4.832422,7.17069,3.238935,0,cluster0
4629,17.805482,19.935905,7.395857,1.558846,1.402961,5.577204,-13.527317,-10.807997,11.206369,3.862473,1,cluster0
4630,6.183421,8.487049,-13.094304,-12.210958,6.876242,10.011254,12.643971,-6.945524,20.905853,-10.444266,2,cluster1
4631,11.483497,24.369955,5.12687,-3.897114,1.36832,4.052999,-19.450931,9.993933,2.667358,-4.76314,0,cluster0
4632,5.005627,18.030649,13.873727,3.06573,4.815101,4.486012,-7.724947,-10.374984,16.71429,3.204294,1,cluster2
4633,7.014806,12.799855,11.396894,1.71473,16.229316,5.594524,-10.946561,-3.429461,18.810072,-1.818653,1,cluster2
4634,15.709701,29.773953,17.892085,2.147743,2.667358,-9.058626,-17.476393,-1.732051,12.799855,5.352037,1,cluster0
4635,25.720954,15.571137,20.576764,0.190526,0.242487,-2.182384,-12.505407,0.138564,4.607255,-0.900666,0,cluster0
4636,6.720357,17.0607,11.25833,-5.958255,20.749969,-1.558846,3.273576,1.71473,17.129982,1.69741,1,cluster2
4637,10.513548,-0.502295,-10.409625,-4.76314,4.537973,-5.161511,4.936345,-3.983717,8.400446,-5.906293,2,cluster2
4638,20.386238,10.929241,-15.432573,-12.055074,0.623538,8.036716,4.884383,8.261882,-5.542563,-13.579278,0,cluster1
4639,14.497265,22.360776,8.972023,0.710141,7.309254,5.421319,-12.020433,-0.606218,10.600151,-4.382089,0,cluster0
4640,17.37247,15.190086,5.715768,0.658179,3.550704,-2.73664,-10.669433,3.689268,3.74123,-6.408588,0,cluster0
4641,9.716805,29.981799,17.37247,3.931755,12.072394,4.122281,-14.566547,-10.877279,15.778983,3.308217,1,cluster0
4642,15.415252,16.593047,10.807997,-4.191563,11.93383,8.17528,-13.509996,-6.754998,21.408148,0.259808,1,cluster0
4643,24.19675,17.407111,-10.946561,-12.037753,-2.165064,3.810512,-8.954703,1.835974,-4.399409,-18.810072,0,cluster1
4644,10.305702,11.951151,-22.984314,-2.73664,5.698447,16.939457,13.30215,-14.254778,17.129982,-16.610367,0,cluster1
4645,8.833459,4.43405,-10.617471,0.277128,3.862473,3.117691,6.789639,-1.143154,11.58742,-20.559443,2,cluster1
4646,23.053596,16.108073,-0.571577,-8.209921,10.859959,10.807997,8.677575,-3.862473,-2.268987,-19.78002,2,cluster1
4647,14.791714,17.199265,-5.282755,-10.253741,-0.571577,7.101408,-5.733088,-1.576166,11.137087,-11.292971,0,cluster1
4648,19.935905,12.973061,9.751446,6.651075,5.005627,0.294449,-1.454923,-15.467214,7.413177,-8.157959,0,cluster2
4649,21.079058,19.710738,-2.701999,1.03923,7.326575,-0.450333,-3.810512,-10.496228,3.377499,-4.988306,0,cluster0
4650,3.862473,14.202817,-3.446781,-6.304665,8.054036,1.229756,4.347448,-10.981202,21.875802,-3.585345,2,cluster2
4651,20.836571,15.813624,-3.377499,-12.643971,-12.592009,6.252703,-14.67047,-15.172765,13.717842,1.905256,0,cluster0
4652,17.008739,17.285867,7.82887,-2.788602,-1.004589,0.277128,-9.231831,17.285867,6.425908,-11.968471,0,cluster0
4653,11.708663,9.249151,-4.451371,-3.429461,5.022947,4.001037,5.369358,-4.797781,13.735163,-6.495191,2,cluster2
4654,16.541085,4.139601,-10.115177,-5.161511,3.602666,0.554256,0.017321,-6.391267,4.486012,-24.006224,0,cluster1
4655,10.028574,8.920062,-6.668396,-6.010216,5.80237,13.665881,14.65315,-10.634792,16.887495,-13.354112,2,cluster1
4656,13.856406,24.040865,14.046932,0.277128,16.229316,3.862473,-4.537973,3.204294,7.984754,-1.454923,1,cluster0
4657,24.092827,11.431535,-6.027537,-6.443229,-0.69282,-1.229756,-8.487049,-9.612882,6.754998,-8.105998,0,cluster1
4658,24.335314,5.334716,-1.593487,-8.365805,10.132497,-5.629165,1.385641,2.095781,11.812587,-12.505407,2,cluster1
4659,21.789199,14.116214,23.018955,-3.533384,-2.961807,-4.139601,-13.96033,-21.408148,20.594084,20.559443,1,cluster0
4660,19.537533,19.502892,14.116214,-7.776908,-3.360179,-1.454923,-14.687791,-10.738715,15.380611,-2.632717,0,cluster0
4661,10.063215,8.123318,3.41214,5.854332,10.756036,-5.750409,18.862033,-11.518138,18.584905,-17.632277,2,cluster2
4662,10.409625,18.39438,-0.571577,-6.512511,13.527317,11.379574,-0.051962,-1.351,12.176317,-13.839086,2,cluster2
4663,7.950113,7.395857,11.674022,-0.917987,8.036716,-6.564473,0.069282,-6.044857,21.234943,4.815101,1,cluster2
4664,21.615994,20.264994,9.751446,0.138564,0.086603,4.10496,-12.713253,1.506884,-1.454923,4.919024,0,cluster0
4665,22.049007,22.447378,4.693858,3.481422,-6.858921,-2.71932,-15.397932,0.294449,-0.710141,-1.004589,1,cluster0
4666,18.290457,12.401484,2.182384,-2.009179,-1.281718,-3.238935,-14.809034,-1.524205,11.691343,-8.608293,0,cluster0
4667,22.135609,28.041903,10.392305,1.69741,-1.03923,5.265434,-7.534421,-9.751446,2.251666,-7.638344,0,cluster0
4668,17.511034,20.143751,19.000597,-8.417767,0.069282,1.939897,-9.993933,-5.923614,18.463662,6.200742,1,cluster0
4669,22.083648,10.946561,-14.549227,-6.616434,-0.242487,10.305702,7.655665,-0.467654,6.737678,-28.821325,0,cluster1
4670,21.096379,11.414215,-3.481422,-5.43864,-3.360179,4.278165,-3.879794,2.078461,-3.360179,-2.06114,0,cluster1
