@relation waveform-5000_insig_0.95_clustered

@attribute Instance_number numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute attr_36 numeric
@attribute attr_37 numeric
@attribute attr_38 numeric
@attribute attr_39 numeric
@attribute Classes {class0,class1,class2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
3694,1.137218,-1.082446,0.807108,-1.005894,0.930254,0.843408,0.106006,0.319266,-0.017861,0.424474,-0.76049,-1.510156,-0.598904,-0.179258,-0.980086,1.88879,0.271094,-0.159936,0.990558,0.974273,0.005052,-0.03671,0.214527,-1.941401,-0.968695,0.456932,1.042833,-2.269342,0.140763,-0.218956,1.120924,0.014183,-0.346809,0.286066,-0.268529,0.432363,-0.551837,-0.288827,-3.434375,class1,cluster0
3695,-1.107718,0.642429,-0.102349,0.914948,-0.276547,-1.284024,-0.006168,0.944418,0.314183,-0.501069,2.287489,0.316213,0.074588,1.075382,-1.363358,0.256611,0.45998,-0.470991,-0.859364,-0.262576,0.274711,-0.679677,1.352873,-0.045765,-0.365103,0.74108,0.291662,-0.523468,-0.519093,1.524215,-0.105019,-1.034059,-0.007715,0.132244,2.347225,-0.353221,0.736443,-0.167318,2.728713,class1,cluster1
3696,0.618913,1.518361,-0.811667,1.204665,-1.308734,0.272523,-1.759513,-0.940189,0.626357,0.077733,0.044056,0.606848,0.788648,-0.56299,-0.144511,0.303323,0.295694,-0.680281,0.919516,-1.139067,0.789496,-0.692149,1.312451,-0.28432,0.633824,-0.049029,1.123684,1.661319,1.349712,1.514758,-0.651492,4.019284,0.366863,-0.998668,1.071664,1.802772,0.120455,-2.169506,-3.972286,class2,cluster0
3697,0.225642,1.496738,0.303526,-0.294339,0.358498,-0.987923,-2.360391,-1.336446,-1.291284,-0.150468,-0.592205,-1.575661,0.352549,1.931242,0.401704,-0.189363,1.619549,1.401187,0.53562,-0.366859,0.913569,0.553174,1.082993,-0.024823,0.698556,-1.43623,-0.276379,-0.033677,0.30873,1.423164,0.962079,0.451432,0.249093,-0.364881,0.487138,-0.880063,-1.208394,0.738582,-4.155777,class1,cluster0
3698,-1.531316,-2.552289,1.49587,-0.019498,0.988793,0.526691,-0.046043,0.667114,0.723403,-0.536412,-0.637497,-1.536205,1.458402,-1.28073,0.616256,-0.417469,-2.143095,-0.093387,-1.762737,-0.344747,-1.683556,-0.651221,-1.145554,-2.124373,-1.070276,1.019667,-1.635938,0.226566,-0.370894,3.648849,-0.91708,-1.559145,-0.478716,-0.862632,-0.402927,-0.49418,-1.130245,-2.433254,-1.620644,class1,cluster0
3699,0.978527,0.135876,-0.444252,0.519897,-0.875572,-0.609833,-0.582233,0.457778,2.556955,1.836044,2.026538,-0.854986,0.220322,-0.694871,0.78566,-0.30878,-0.162349,-0.449661,0.658219,-2.073568,0.368235,0.884326,0.212925,0.365143,-1.921428,-1.288168,1.58772,0.095522,1.618404,0.576095,-0.748075,0.295696,1.669892,-0.158965,-0.065303,0.44976,0.106846,-0.622285,-5.455307,class2,cluster0
3700,-0.466808,0.719215,0.033526,-0.128243,0.065713,0.081783,0.75646,0.061524,-0.174823,0.002824,-1.035323,0.622913,-0.187889,0.557051,-0.918487,0.584254,-0.540007,-0.519322,0.105062,0.628099,-1.887886,1.114732,-2.68097,2.216368,1.14073,1.284137,0.063412,0.112375,-0.076485,0.473004,1.433793,-0.370455,0.595883,-0.41513,0.780142,-0.534535,-0.83381,1.113547,2.523474,class0,cluster1
3701,0.570938,0.700719,-1.050594,-1.241622,0.027656,-0.242947,0.602696,0.700633,0.198261,-0.606438,0.596595,1.36139,0.177315,-0.852084,-1.108236,1.005268,-0.890686,0.891291,-0.612338,-1.348193,-0.396694,-0.367929,-0.160513,1.573881,-1.021406,-0.103514,0.753743,0.070415,1.198988,-1.562729,1.116639,-0.92469,0.013749,0.389951,-0.276647,-0.298536,1.137787,2.320913,-3.273959,class2,cluster0
3702,-0.36923,-0.847346,0.658364,-1.766351,0.659016,0.243051,0.526456,-0.095304,-0.497389,0.352084,0.347949,0.522987,0.544635,-1.756803,0.451789,-0.422503,-2.178168,1.115986,0.307827,0.901907,0.337061,2.212993,1.703366,0.244998,0.143203,1.965031,1.064693,2.016825,-0.143286,0.538156,0.052931,0.393331,0.724696,-2.184319,1.099015,0.574425,-0.556339,0.804641,2.798539,class0,cluster1
3703,-0.575921,-0.159062,-0.9701,-0.125465,0.256343,1.027605,0.729663,-1.568205,1.656692,-0.252464,-0.951816,0.320432,-1.113751,1.251624,-0.961602,-1.106144,1.05479,0.793904,-0.841746,-0.914873,-0.795695,1.165683,-1.231219,0.510426,-0.854897,-0.05995,-0.438679,-2.253453,-2.350382,-0.339758,-0.070705,0.659712,0.279882,-1.495712,-0.495935,0.579507,-0.785987,-0.8677,-1.718883,class2,cluster0
3704,0.464192,-0.093168,-0.877111,1.477314,-0.054156,1.639008,0.362048,1.962934,-0.229554,-0.746836,-0.885377,-3.133633,-0.048376,-0.098145,0.221255,-0.753709,0.321963,-0.254835,0.704953,-1.294673,-0.715377,-0.145739,-0.21167,-0.525762,0.453664,-0.874671,-0.768567,0.281712,-2.419526,0.613134,-0.498691,1.465704,0.422493,-0.905493,-0.084585,2.08011,-1.360191,1.292052,-6.492336,class1,cluster0
3705,0.81611,-0.086126,0.049668,0.514992,0.211438,-1.690596,-0.091988,-0.084607,0.778391,-0.183107,0.846807,-0.840892,-1.78306,-0.744543,-2.014345,-0.250185,-1.887477,-1.69398,-0.360958,-1.186482,-0.689145,0.714818,-1.228292,-0.866592,-1.246629,0.514911,0.800362,0.415756,0.901158,-1.619625,0.832453,-0.002455,-0.005239,0.358651,1.461627,-1.749349,-1.884862,-0.68132,2.286918,class0,cluster1
3706,-0.372362,2.034178,-0.305985,0.610812,0.586473,1.42748,1.242355,-0.092165,0.006886,-1.242332,-1.510901,0.295054,-2.551,-1.356086,0.056705,0.170447,0.685824,-0.988997,-0.395014,-0.225936,0.039888,0.987208,-1.155565,0.533403,0.498832,0.438186,-0.440336,0.014138,0.542727,0.534599,1.365037,1.414299,1.194686,-1.588872,2.988912,-0.128777,0.838771,0.064332,-4.103058,class2,cluster0
3707,-1.167264,0.005537,0.347792,0.635075,0.591664,-0.56642,-1.762974,-0.589266,0.668079,1.10075,-0.043264,-0.529651,-0.079172,-0.471021,-1.289774,0.351631,0.689298,1.082193,0.167012,1.146758,0.242846,-1.500748,-0.446873,-1.18318,-1.867427,-0.607137,-0.975032,1.586703,-0.631337,0.450386,-0.177564,-0.084491,0.434171,0.99023,-0.691904,0.042432,0.213345,1.891017,-5.122784,class1,cluster0
3708,0.190273,1.685711,0.770686,-1.296844,-0.472111,0.633994,-0.028648,-1.660105,-0.888314,0.012289,-0.176395,-0.992702,0.432615,1.035535,-1.542815,-1.556146,-1.195675,0.324638,0.774583,0.605503,-0.330048,0.60965,-0.119958,-1.138526,0.582906,-1.10478,1.743266,-0.588418,-1.564536,1.249925,1.052386,-1.913488,1.088711,0.826621,1.702506,-2.262586,-0.758657,0.230412,-4.480835,class1,cluster0
3709,1.279828,-0.821128,0.629708,2.188326,-0.068025,-0.860236,-1.957339,-0.896817,-0.917319,0.254597,0.322339,1.026109,1.241819,0.583273,0.023621,0.840833,-1.268285,0.642196,-1.398491,1.182234,2.101597,0.660087,1.764822,1.113926,-0.286454,-0.022444,-0.916523,-1.405454,-0.145261,2.122336,-0.018716,0.856505,-0.101769,2.484325,0.27813,-1.980358,-0.83325,1.478447,2.42673,class1,cluster1
3710,0.691384,-0.288032,0.395123,0.50853,-1.677608,-0.304571,0.420567,0.382765,0.823029,-0.000946,-1.685534,1.881319,2.931655,-0.118924,-1.796291,-0.226881,-0.374808,-0.236545,0.072707,-2.379947,1.180164,-2.631765,-0.148176,-1.675303,-0.630506,0.140439,1.153915,-1.033278,-1.55633,1.367412,1.288391,2.39815,-1.958776,1.388905,0.085348,-0.877912,-0.296832,-0.716957,-1.935132,class1,cluster0
3711,1.139304,0.128921,1.54942,0.486923,-0.43455,1.320884,-0.323676,-0.378495,0.763405,0.242226,1.395886,0.00025,-1.04888,-0.830978,1.869157,-0.477022,2.009235,-0.195811,0.025183,-0.973311,0.583115,1.647723,-0.573662,-0.36819,-0.938302,-2.836399,-0.496944,0.547362,-2.449621,0.021056,1.915658,-2.526901,1.233526,-0.81779,-0.684012,-2.029192,-0.224898,1.673969,1.185322,class0,cluster2
3712,-1.125495,-1.431568,-0.54446,0.122608,-0.298407,1.343509,-0.257794,-0.634363,0.78961,-1.046297,-0.844156,-1.18011,1.509186,0.029527,-0.257635,0.253381,-0.842692,-0.174375,-0.666842,-0.61688,0.445058,-0.365821,-1.082456,-2.113123,1.2587,-0.875424,1.829483,0.360932,0.397891,-0.152486,-0.284137,0.134192,-0.348365,-0.605782,-1.364802,-1.983103,-0.262938,-0.159009,0.816277,class0,cluster2
3713,-1.269431,0.444878,2.161018,-0.209331,0.621827,1.532685,-1.891455,-0.171357,1.359477,0.123425,-0.20984,-0.839355,-0.138346,1.410472,-1.3456,0.830812,1.459238,-0.095845,1.449426,-0.709695,-0.432359,0.891133,-0.806973,-0.619051,2.152435,-0.731181,-0.255729,-0.086563,1.237082,-1.653029,-1.361622,-0.163043,-0.728583,1.396445,-0.512468,0.854025,-0.0188,0.657809,1.79795,class0,cluster2
3714,1.108196,-0.837146,0.247274,-1.674605,1.021408,-0.228123,0.229456,1.375146,-1.10523,-0.773699,0.61919,-1.051073,0.566548,-0.112908,-0.477694,1.030848,0.258331,-1.339921,1.033547,0.301443,-1.481503,0.142552,-0.329491,0.279133,-0.294295,1.843418,-1.879621,1.21684,-0.708802,-0.039673,-1.501352,0.94306,-0.846535,-0.644615,1.129262,1.819958,-1.100867,-0.700415,-3.364626,class1,cluster0
3715,-0.553567,-0.764735,1.053739,0.6267,-0.758245,0.013436,-0.148008,1.216644,-0.160777,0.173457,-1.87388,0.18671,-0.590224,0.016274,-1.440808,-0.310899,0.143334,-0.660579,0.532572,0.823442,1.024187,-1.102709,-0.780606,1.274866,0.773432,1.12006,1.405574,1.73211,0.211878,-1.072073,-0.552993,-1.901239,-0.365133,-0.070485,1.497994,-1.090292,0.42221,1.969421,3.454053,class0,cluster1
3716,0.220128,-0.017858,-0.247963,1.007839,-0.170005,0.975124,1.100243,0.138108,-1.005317,0.993535,-0.052141,-1.754058,0.070226,0.838072,-0.288931,2.352922,-0.594509,-0.708878,-0.035074,0.637789,1.721643,0.814772,0.971312,0.860637,-0.061751,1.462004,-0.517976,1.634888,-0.686706,-0.062601,-1.353285,1.015179,1.006444,0.267464,1.209736,0.941976,-1.936716,1.976636,1.105724,class0,cluster1
3717,0.07541,-0.363544,0.840572,1.511583,0.996969,-0.051324,-0.627281,-1.526491,-0.776567,0.131357,0.729537,0.187728,0.39631,1.092076,0.126469,0.455547,-1.171432,-3.007504,0.907342,0.475919,-0.500406,0.445702,-0.158619,-0.797285,0.120154,-0.868099,-0.629042,0.128867,-0.648079,1.11675,1.323066,-0.404017,0.353649,0.138247,1.663194,0.919347,-0.551192,-0.17685,-0.777291,class1,cluster2
3718,-0.003101,0.303556,0.3304,-0.387595,-0.057811,-0.174496,0.848445,-0.447692,0.172115,0.87988,-1.209602,-1.05794,2.305175,-0.540371,0.043191,-0.634472,1.187359,-0.774122,1.546959,0.72078,1.925972,0.151013,-0.048789,0.754054,1.638754,1.20949,0.899441,-0.148796,0.330141,-0.056996,0.024284,1.594356,0.230012,0.453939,-0.554206,0.442398,-0.609257,-1.172914,0.336447,class0,cluster2
3719,-0.161999,0.648368,-1.023969,0.826575,0.134419,0.204145,0.935049,-2.495364,-0.621718,-1.30118,-0.252749,0.758701,-1.321968,0.696012,0.036973,1.459817,0.891843,-1.065295,-0.209667,1.474734,-0.484114,1.590638,0.257215,-0.095967,0.748608,0.843141,0.660732,0.33822,1.174451,-0.553064,-0.915086,-2.156552,-0.822377,0.013935,-1.038212,0.934865,-0.671077,1.030188,-1.674148,class2,cluster0
3720,-0.616582,-0.756669,-1.214638,-0.561719,-0.868191,-0.136444,0.999421,-0.107284,0.486108,1.376188,-0.156874,0.401247,0.880597,-2.789341,0.043699,-2.220714,-1.191166,-0.356075,-1.130685,0.403699,-1.590099,-1.504202,0.882862,-0.030341,0.851757,-0.987817,-1.480864,1.066198,1.019766,1.588663,-1.079321,-0.026412,-0.136181,-0.846752,0.171974,-2.560615,-0.334775,-0.339663,0.049118,class1,cluster2
3721,-0.513886,-0.0594,-0.0578,-1.508298,-1.642966,-0.321866,-0.451765,0.665999,1.500115,-1.158483,1.12252,-2.105218,0.318455,-0.324052,0.054084,-1.929935,1.188293,1.649359,0.280248,0.597865,-0.603825,1.158739,0.568922,0.398531,0.576912,1.7762,-0.106455,0.806977,0.777932,0.745044,-0.592085,-2.375201,1.617384,-0.741668,-1.231883,-0.570524,1.847946,-0.499277,1.999777,class0,cluster2
3722,0.059079,-0.206993,0.889583,-1.412245,1.119471,1.262998,-1.261926,0.113162,1.286349,-0.96878,1.113356,-0.465635,0.094367,-0.543137,-0.707239,0.362355,-1.534665,0.121636,1.330953,1.062252,-0.227681,-0.27593,0.127238,1.542978,-1.168182,0.399986,-0.272479,-0.095388,-0.816573,0.911681,-0.283549,0.247773,0.99218,-0.836038,1.253903,-0.441938,-1.420443,-1.348886,2.964679,class2,cluster2
3723,-1.413026,-0.501747,-0.640904,-0.555463,-0.008204,-1.442402,0.620283,0.266128,-0.053474,1.103088,0.7947,-0.296944,0.330724,-0.103248,-0.389243,-1.600605,0.213413,0.683506,0.737448,-0.362344,0.153331,-0.462813,-1.92226,-1.455013,-0.79597,0.597584,-0.491472,-0.361572,2.116186,0.887688,-0.829101,0.555438,0.01358,-0.06986,1.194802,1.211747,-1.290694,1.139763,-0.64818,class1,cluster1
3724,0.127891,0.362974,0.062026,1.127346,0.206947,-0.868988,-1.419627,0.397567,-0.603649,0.019524,-0.664108,-0.573053,-0.284269,-0.782124,0.829906,0.769929,1.523399,-0.370967,-0.092104,-0.214018,-0.247389,0.489819,0.627055,-1.366168,-2.125708,2.109701,1.265903,0.72642,0.743495,1.006255,-0.052358,0.029013,-0.472128,-2.534402,0.863747,-0.071866,-1.750774,0.985023,-5.445845,class1,cluster0
3725,0.879333,0.696003,-0.839576,0.063498,-2.13509,-0.034585,0.535259,1.098777,1.050224,-2.207526,-0.162181,0.06744,-0.061649,-1.68627,0.75993,1.367627,-0.71715,-0.282937,0.37709,0.946968,0.183926,-0.923028,1.53407,1.402243,-0.479859,0.590098,0.369392,-0.213649,-0.042395,0.108097,0.010959,0.775856,-0.613592,-0.878223,1.567978,-1.334647,0.575701,-1.013949,1.513951,class2,cluster2
3726,-0.028988,-0.614675,-0.127619,0.178482,-0.036784,-1.013898,0.969447,0.031916,-0.962109,1.313383,-0.255085,0.516089,0.056629,-0.007751,0.567741,0.831661,-1.108449,-0.789346,0.135831,0.816459,-0.2134,-1.378986,0.70228,0.505628,-0.411264,-1.492577,2.305367,0.649247,-1.445584,-0.920383,0.189022,-0.069121,-1.571963,-0.172531,0.807338,-0.661819,0.067608,-0.152212,-0.195348,class2,cluster1
3727,1.235809,-0.622422,-1.244739,-1.13819,0.821442,-1.46852,-2.900166,0.325927,0.691976,-0.412118,2.039342,1.573296,-0.452826,-0.015265,0.629259,-1.617682,1.754335,-1.086102,-0.472378,0.469155,1.076299,-0.336926,1.106946,0.406218,-0.319034,-0.0327,0.310393,-0.931432,0.394028,-0.99068,-1.899497,0.575759,-0.412387,-1.142369,-0.136706,0.406269,0.667365,0.375606,-2.035594,class2,cluster0
3728,0.774929,-0.145349,0.04005,0.405418,-1.125262,-0.310455,-0.392068,0.12375,1.485372,-1.937567,-1.536613,-2.224742,1.534853,0.184519,0.629954,0.537298,0.454912,0.805754,0.953465,-1.694115,-0.693434,0.857731,1.450082,-0.32764,-0.95743,0.430428,-1.168172,-1.616666,0.113097,0.207061,-0.979152,0.643906,0.124873,0.062885,-1.309498,-1.602357,1.754582,0.841624,1.986107,class0,cluster1
3729,1.428992,1.176067,1.784313,1.167356,2.069861,-0.435308,1.191917,0.213074,0.247365,0.401547,0.073472,-0.55653,0.302118,0.326544,0.439106,-0.526,-0.266278,-0.774626,0.365816,-0.183931,0.039712,-0.593031,-0.641436,-1.456391,0.878359,-0.174241,-2.612003,1.968224,-0.796035,0.221858,1.851443,0.664355,-1.02874,0.636814,0.575208,0.213873,-0.591505,-1.215661,3.749753,class0,cluster1
3730,-0.825877,-0.001885,0.439721,-1.840478,-0.291575,-1.606243,-0.937589,1.529819,-0.957709,-0.632496,0.365661,1.169214,0.452508,1.677879,-1.267362,0.231796,1.277671,0.792333,-0.179266,-1.233968,-0.459282,0.783137,0.749062,0.654927,-1.083977,-0.633765,-0.332758,-0.105111,0.672469,0.527284,-0.518815,1.069266,1.000593,0.750066,1.864582,-0.1617,0.737878,0.658373,2.909332,class2,cluster1
3731,-1.737951,-0.357079,-1.071249,-0.609767,1.355522,0.72786,0.058869,-1.050947,1.249643,0.977298,-0.49393,-2.08499,1.214318,1.324092,0.536988,-0.7088,2.074474,-0.688469,1.869089,-0.457367,0.318222,-1.259258,0.307736,-1.701242,1.833344,-0.988623,0.562725,-0.456067,-0.699957,-0.36219,-0.433188,0.515799,-2.170738,2.374733,-0.548731,0.000978,1.831065,-0.539487,-1.734701,class1,cluster0
3732,-0.151461,0.558448,1.263363,0.972965,0.612029,0.826729,1.026786,0.268854,-1.009049,-0.043024,0.436239,-0.111428,0.211032,-0.208762,-0.336513,-1.228811,2.547185,-0.173751,-0.206455,-1.553074,-0.7526,-0.747617,0.021957,0.975063,-1.071031,-0.294764,1.436754,-1.183644,1.552958,-0.414491,0.389903,1.823814,-0.595058,-1.320201,1.134553,0.389837,0.736082,-1.018565,1.648522,class1,cluster2
3733,-2.313371,-0.885624,-0.406033,-0.973034,-0.532717,-1.422752,1.419081,0.178614,1.95949,0.262017,-0.84305,0.13518,-0.769865,-0.404741,-0.994832,-1.246353,-2.317346,2.490046,0.551153,1.006765,0.111703,-0.217339,-1.689806,0.311025,-0.175052,-0.284909,-0.550817,1.440427,0.719914,-0.571934,-0.507652,-2.182475,-0.991045,-0.869942,-1.207689,0.945622,-0.691283,0.692323,-2.197087,class1,cluster0
3734,0.919312,-0.153403,0.86835,-0.860477,-0.41251,-0.012755,-0.417114,1.186525,0.158528,1.147265,1.281073,-0.580131,-0.343839,0.10143,-0.970207,-0.193474,-0.117209,1.445192,0.567855,1.415255,1.742395,-1.715151,0.506585,0.253044,0.547098,0.014043,0.264525,-0.913371,3.106012,0.002774,-0.952929,-0.234923,0.53796,1.733622,-0.410689,2.025812,-0.753077,-0.485654,-1.997493,class2,cluster0
3735,-0.275711,1.778453,-0.959457,1.213094,0.879849,1.561027,0.594736,1.169171,-0.588015,-0.064736,1.100642,0.756536,0.611388,0.965957,-2.29028,0.532302,0.006433,-0.058413,0.607693,1.073348,0.092153,0.222265,-0.853278,1.36666,2.909488,-0.228119,1.662336,0.296971,1.198203,-0.538036,0.734833,3.899894,0.981187,0.432327,-0.362197,0.78935,0.578487,-0.153858,0.700709,class1,cluster2
3736,-0.494922,0.295617,-0.807762,0.821334,0.189613,0.634274,0.414063,-1.48575,-0.423273,1.256042,-0.297783,-1.340966,-0.551821,0.078354,0.054665,0.819211,-0.114319,-0.373604,0.539681,0.330506,-0.524947,-2.147783,-0.770143,0.10738,0.135326,1.586785,-3.273469,0.024582,-0.515846,-0.888782,0.105241,-0.19617,0.660004,-0.320904,-1.436386,-2.52864,0.319025,2.024306,-0.442562,class2,cluster1
3737,0.010563,0.514214,-0.936716,0.081297,0.905482,1.277206,-0.907507,-0.590072,-0.053857,0.800899,0.803047,0.88653,0.783769,0.151,-0.990224,-1.326426,0.833867,-0.786608,-1.952014,-0.660349,0.666559,0.462367,-0.379855,0.830039,1.300165,-0.600767,-1.822177,-0.191338,-0.328598,3.021007,-1.225447,1.691989,-1.200142,1.704712,-0.560719,-0.000487,-1.281922,0.530492,2.256727,class0,cluster2
3738,1.948337,0.357751,-0.179175,1.64203,-0.350309,-0.862747,-0.217721,-0.084673,0.59934,-2.218614,-0.220464,-0.378576,-0.826744,0.180112,-0.375311,-1.482814,1.372726,0.212731,-0.123663,-1.352947,0.273947,-0.658631,1.987871,0.063581,0.099225,-0.231155,1.33606,0.606817,0.470156,-1.551791,1.753769,-0.537913,0.578337,-0.668963,-2.246492,-0.095879,2.242271,2.624983,2.245216,class0,cluster1
3739,0.321408,0.098553,-0.181589,0.782865,-0.450409,0.177558,-0.855393,-0.921803,-0.596855,0.666368,-1.10439,-0.506243,0.478433,0.884031,-0.968281,-0.319564,0.118095,-0.01855,-0.081938,0.602786,-0.127882,-1.003116,1.106183,-0.019417,-0.540424,0.797976,-0.742982,-0.098194,0.302658,0.761508,-1.012839,1.027784,0.923743,-1.188001,-0.258262,1.438782,0.22559,1.89012,-4.83794,class2,cluster0
3740,0.295875,-0.589763,-0.062877,-0.33843,0.411871,-1.219837,0.603258,-0.735024,-0.579598,1.56712,-1.175821,-0.586384,0.503124,-0.067326,-0.446188,0.941371,-0.283602,1.22639,1.100327,-1.465821,0.526664,0.834098,-0.225826,-0.456352,0.62323,-0.267818,-1.183692,0.465117,0.485301,-0.715442,-0.728695,-0.597007,1.365056,-0.968756,0.251766,0.571271,-1.6076,-0.444356,-2.929584,class1,cluster0
3741,1.419996,-0.121965,-1.052324,0.414253,0.167265,0.696625,-0.160171,-0.165368,1.708872,0.074438,-1.496314,0.481239,0.659993,-0.761774,0.33032,1.618935,-0.968396,-0.921399,-0.167456,0.793926,-0.243497,-0.87383,-0.551818,-0.835292,0.499692,0.218619,0.563257,-0.25148,0.047732,0.74665,1.59721,1.142438,0.596312,-0.588082,-0.980574,-0.494105,0.055399,1.332298,-4.471773,class2,cluster0
3742,-1.615566,0.281099,1.665878,1.27698,0.800626,1.172289,-0.954882,1.01227,-0.676118,0.268333,-0.430336,0.45175,0.464576,-1.412,-1.472337,-1.426436,-1.281417,-0.816532,-1.048264,-0.411032,-1.111722,0.535276,-0.531251,-0.234239,0.937056,0.30432,-0.558086,-0.213573,-0.829192,-0.903063,-1.025783,-1.353752,-0.725227,0.509008,-0.734393,1.084593,0.623369,0.404213,-3.323542,class1,cluster0
3743,0.396059,0.894655,1.133402,2.074992,1.534583,0.631462,-0.137519,0.785728,0.700294,-1.119335,-0.148545,-0.011613,2.399619,1.417357,-0.18025,-1.324944,0.053189,0.960746,-1.507735,-0.349208,1.491223,-0.551071,0.215097,0.114829,-0.322135,-1.111258,0.997739,-1.588334,0.042907,-0.784112,-2.309824,-0.685438,-0.547494,-0.469628,0.519036,-1.96038,0.453597,-0.624434,-2.438894,class2,cluster0
3744,0.465531,-0.501192,-0.558236,-1.12766,-1.852094,0.069548,-0.603657,-0.875002,0.544621,1.843788,-0.477507,2.259785,0.53869,-0.836055,0.334087,0.529348,1.076613,1.25918,-0.254548,-0.49479,1.574431,-1.253145,-2.240179,-1.378061,0.032673,0.075252,-0.454986,0.402695,0.17111,-0.52473,0.497586,0.103433,0.291725,0.650333,-0.90094,0.481416,0.351702,1.069152,-1.851093,class1,cluster0
3745,-1.643533,-0.736938,1.28261,-0.192642,-0.152614,-1.609647,-0.555655,2.194702,-0.980937,-0.384662,-1.191293,0.828985,-0.440103,0.41154,-0.812648,0.643623,0.181795,0.810726,-0.134106,-0.550343,0.192687,-1.192253,-0.818435,-1.268038,1.170028,-0.20732,-0.826921,-0.935835,1.044357,0.805077,-0.708231,0.623349,-0.822459,-0.511821,-0.753774,0.225594,0.835749,0.228429,-5.234093,class1,cluster0
3746,0.07027,-0.19663,0.253636,1.223741,0.568979,-0.143025,0.309077,0.419619,-1.129278,0.564474,-1.452966,0.767539,-2.313803,-1.018278,-0.30364,-1.839293,-0.643505,-0.265369,-0.275128,-0.878885,-0.311037,0.339294,1.108673,0.123089,1.693863,-0.752622,1.574665,1.236763,0.487943,-0.629192,0.05881,-1.252657,2.086149,-0.075195,-0.762754,0.68757,1.686699,1.222676,0.925775,class2,cluster2
3747,-0.543451,1.654765,1.414832,-1.368146,0.341096,-0.736295,-0.229812,-0.855102,0.427868,-1.16475,-1.709636,-0.460518,-0.252149,-0.072063,-0.988306,-1.476604,-1.363066,-0.246826,-0.903506,0.685214,-0.432682,-0.893467,-1.702322,-1.659405,-0.715656,-0.737554,-0.52857,-2.352218,0.868481,-0.786705,-0.430907,0.64517,0.007791,-1.574458,1.180773,-0.077879,-0.462515,0.615063,0.715484,class1,cluster2
3748,-0.328216,0.614341,1.209753,-0.706308,0.040814,-1.061389,-0.680865,1.318902,1.728447,-0.831634,0.935442,1.402397,0.227612,-0.960873,2.313071,-1.266954,2.691619,-0.791826,0.104254,-0.354736,-0.298055,-1.293178,-3.999939,-0.585691,1.323316,0.720954,-0.292532,0.50906,-0.831093,-0.977976,-0.627327,-1.954162,1.595537,-0.595132,0.804295,0.510074,1.547666,0.388662,-1.169393,class1,cluster0
3749,-1.056698,0.937951,0.642614,0.62735,1.165936,0.111267,-0.286052,0.413297,0.282897,-0.553678,-0.017743,0.722667,1.323364,0.296726,-0.794884,1.423296,0.745473,-0.50483,-1.300346,-1.757325,0.212689,-0.147092,0.675772,-1.055292,-1.62373,0.677468,0.044591,-0.726418,-0.842562,-0.529854,-0.170118,0.88046,-0.536072,0.418052,-0.752503,-0.25652,-0.053119,2.265468,4.243976,class0,cluster1
3750,-0.977681,-0.335617,-1.383226,0.62733,0.128816,1.173233,0.615737,-1.513991,-0.634641,1.700282,-1.055493,1.700824,0.312377,0.342345,0.288894,0.263831,0.086008,0.071798,-1.182408,2.158874,0.149286,1.288235,-1.264103,0.151998,0.05361,0.042441,0.284974,0.476827,-1.460251,2.776735,0.062792,1.736145,-0.831776,0.260337,-0.912353,0.961839,0.165138,0.036578,1.100654,class2,cluster2
