@relation waveform-5000_pca_0.95_clustered

@attribute Instance_number numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute Classes {class0,class1,class2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
4553,-1.571098,-3.848269,1.358163,0.973917,0.552476,-0.690813,1.575034,0.372292,0.597219,-1.729884,-0.343693,-0.632911,-1.278542,-1.056692,1.241801,-0.119801,1.733636,0.331484,1.755443,0.497962,-0.195581,1.23325,1.383923,-0.290912,-1.193129,1.250049,0.43029,0.580598,-0.190922,0.910081,0.30327,1.325493,0.343137,-0.958608,1.310256,class1,cluster0
4554,-5.508052,3.176629,1.269838,-0.699112,0.200534,0.694141,-0.024204,0.284282,-1.355619,-0.320159,1.183604,0.646533,-0.725949,0.47741,0.864317,-0.575161,1.175741,-0.147181,-0.94253,0.33452,-0.632037,-1.135712,-0.956755,-1.280783,0.423582,-0.155178,0.909219,-0.049522,-2.017565,-0.484766,-1.729898,1.044029,1.426767,-0.00006,1.397266,class0,cluster2
4555,-7.333689,3.959696,-2.073447,0.111529,1.087201,0.221043,0.620416,-0.000621,0.54048,0.821338,-1.462001,0.613134,-0.62754,-0.013873,-0.344609,0.028292,-0.116887,-0.947683,0.28284,0.918934,-1.233413,0.354781,-0.707279,-0.528466,0.4665,-0.758335,0.636919,-0.921414,0.203975,-0.500622,-0.710717,-0.621883,0.370799,-0.704504,0.154591,class1,cluster0
4556,5.079693,-0.625112,-0.471562,1.934752,-0.65692,1.224466,-2.498165,1.22612,0.77098,0.365137,-0.995884,-0.154895,-0.612396,-0.853256,0.273412,-1.061227,-1.702349,0.372215,0.764268,-0.030222,0.522304,0.376755,-0.401177,-1.291915,0.745253,0.929946,-1.624591,1.514732,-0.183788,1.816141,-1.666427,0.747638,0.683135,0.796269,0.072252,class2,cluster1
4557,-5.014878,0.353995,1.531853,1.114638,-0.887746,0.935157,-0.316108,-0.337493,1.990511,-0.170161,-0.189379,-1.252403,1.358227,1.592084,-0.562633,1.644764,1.20932,-0.022511,-1.028442,1.221039,0.09138,-0.930983,-1.182678,0.691369,-0.177547,-0.477852,1.467867,0.580328,1.131632,0.459278,-0.109616,-0.762006,-0.082708,0.670814,-0.410268,class1,cluster0
4558,-2.912484,-1.647249,0.288593,1.40551,0.010267,0.311465,0.806832,-2.736313,-1.283659,0.280862,-1.237079,-0.098696,2.151454,-0.975025,-0.710629,0.778995,0.393738,-0.412719,-0.261846,0.994055,-0.362683,1.260446,0.279361,-1.911246,0.176217,0.900945,0.870777,0.220552,1.067578,-1.005807,-0.083461,0.560808,1.691259,-0.457849,0.490129,class1,cluster0
4559,-5.829814,4.196698,-1.126585,-0.821838,-0.821023,-0.083704,0.67485,-0.852582,-2.172655,0.238676,-0.141878,-1.01391,1.353747,0.174829,-1.091926,1.260214,1.067908,-0.352791,-1.044121,0.534261,-1.36387,-0.53371,0.659827,-1.588295,0.687867,0.702701,-3.053797,0.559401,-1.76385,-1.328839,-0.998879,-0.682582,-0.622785,-0.734403,1.288686,class0,cluster2
4560,5.824417,1.405603,-1.27327,0.360032,1.227979,-1.031464,1.273625,1.487725,-0.646791,0.950412,-0.642134,-1.332758,-0.460539,-0.042254,-1.167209,-2.234314,-1.064226,-0.292387,-0.383264,-0.206746,1.165528,0.252477,0.283575,0.21351,0.010651,0.930046,-1.281251,0.781732,-0.085027,-0.98067,-0.570488,0.714573,-1.091354,0.008064,0.403453,class0,cluster2
4561,3.861428,-2.544244,-1.583935,0.512821,-0.008274,-0.840703,-2.061091,0.059125,1.447699,-0.266266,-0.680697,0.082034,-0.274831,0.422164,0.138387,0.439934,1.975158,1.508301,-1.475436,1.253391,-0.782634,-0.120151,0.127764,-0.587033,1.977107,-0.669238,-1.336855,0.887661,-1.223728,-0.360818,-0.188371,-0.093774,0.155586,-0.675002,-0.112179,class2,cluster1
4562,7.746493,2.356714,2.811094,-0.379167,1.630256,-0.22997,2.696239,-0.115149,-1.736886,-0.617202,-0.020823,-0.422624,0.673514,0.781326,1.33951,-0.372284,0.551978,-0.681773,0.291777,-1.02189,-0.037648,1.563747,1.103633,-0.398774,-2.712988,-1.401304,1.643672,0.728386,0.388408,-1.201406,1.718876,-0.424129,1.240442,0.845291,0.00735,class2,cluster1
4563,-4.327214,0.910119,-0.812718,-0.51911,0.623336,2.012981,-0.169932,0.234764,-0.070805,-0.490127,-0.475121,-0.438799,-1.653253,0.241469,-0.425175,-0.319054,-0.546732,1.345147,-0.38033,-0.222606,-0.930309,-0.84924,-0.742795,-0.420407,-0.817138,1.017128,-0.889467,-0.342955,0.162139,-0.281826,-0.864733,-0.156312,-1.057677,-0.288154,-0.576,class1,cluster0
4564,0.862479,3.001616,1.006946,1.351157,1.320266,-1.634802,-0.853896,0.120889,-0.265351,0.36877,-0.837045,0.068586,0.209887,0.206159,2.180874,1.457217,0.026729,-1.129822,-0.035914,-0.055337,2.901678,-0.319247,-0.403217,-0.359693,0.084583,-1.244543,0.908045,1.075895,-0.468836,0.109735,-0.473616,-1.931902,-0.384539,-0.357067,-1.234009,class0,cluster2
4565,4.368616,2.2714,-1.981849,2.570016,-1.049819,1.268773,-0.641337,-1.326035,0.697505,-0.045184,-0.106476,0.628199,1.565892,0.580907,0.286278,0.732914,-1.543799,1.160701,0.641125,-1.860597,1.323765,-0.107868,0.429363,0.016818,0.441006,-0.736989,0.447777,-0.446384,0.194249,2.79672,0.119895,1.00339,-0.518165,0.244005,-0.119927,class0,cluster2
4566,6.187861,1.634807,0.771742,2.096296,-0.577758,-0.836998,1.633078,1.234365,-1.903622,2.133928,-0.377876,-0.158526,1.410947,0.114059,-1.579807,-0.924013,-0.574902,2.079423,-0.499843,2.096193,0.321998,1.391145,-0.581218,-2.108446,1.246071,-1.420628,0.691037,0.843896,-0.865925,0.453538,0.074222,-0.688935,0.432133,-0.334927,0.069408,class2,cluster1
4567,0.048116,-3.802864,-0.951837,0.055804,0.73384,-1.46911,0.021276,1.056272,0.211305,2.785171,0.719748,-0.921359,-1.621804,-0.604185,-0.20071,1.426041,0.336882,0.859878,-0.647089,-0.085136,-0.166821,-0.015628,0.162023,-0.778721,0.84563,0.298442,-1.816238,-0.522728,0.557498,0.394627,-0.814876,0.488547,-1.808598,-0.172031,0.747936,class2,cluster1
4568,6.335146,-0.26235,0.493428,3.180496,1.514306,-0.166077,-1.546393,-0.346594,-0.107661,0.60544,-1.96311,0.116805,1.442244,0.184518,-1.297741,-0.102793,-0.528223,-0.447236,-0.713069,0.541471,1.035948,0.092873,0.689455,-0.419376,0.170725,1.747276,0.180023,0.512118,0.099067,-0.176265,-1.290297,-0.067781,0.31271,1.244142,-1.071245,class2,cluster1
4569,6.597281,2.272422,-0.164397,-1.148808,-0.329792,-2.227911,-1.037691,0.162879,-0.870756,-0.593978,0.628968,1.363108,-0.191543,0.451522,2.477759,-0.482337,1.360342,-0.391285,0.025919,-0.675656,-0.84923,-0.517085,0.263929,0.185848,0.830527,0.412475,-0.227814,1.513205,1.526217,0.076552,-0.393636,0.529278,-0.290069,0.196156,-0.057892,class0,cluster2
4570,6.833826,2.959191,0.775591,0.22006,-0.537721,-0.021716,1.081886,-1.805171,0.507298,2.214219,0.697453,-1.427431,1.278667,1.48709,0.1657,-1.432662,-1.557532,-0.600814,1.375808,-0.184122,-1.379385,0.179462,-1.05255,0.015431,-0.97584,1.432213,0.556318,-0.342687,0.104452,-1.422279,-0.377852,2.021659,-1.223206,0.002285,-0.078766,class2,cluster1
4571,-4.914563,2.260276,0.138379,-0.49783,-0.334465,0.032705,-0.191298,1.102411,-0.613155,-2.289775,0.76531,-1.263775,1.074055,-1.400863,0.989016,0.374068,0.263302,-0.83343,-1.105195,0.730784,-1.681837,-1.549268,1.862227,1.966429,-0.520775,1.096889,-0.734491,-0.626367,-0.771659,-0.442592,0.976371,1.463831,-2.325539,-1.905255,0.612167,class0,cluster2
4572,-3.956757,2.773663,-0.152301,0.6533,-0.425993,1.614726,0.743329,-0.496935,1.068894,-0.150517,-0.833185,0.680589,-0.073768,-0.054403,0.100999,0.580677,0.060938,0.55244,0.784013,0.13973,-0.048582,-0.835187,-0.015328,-0.244987,-0.346511,-0.653699,0.791798,0.467478,-2.048403,0.499706,0.346582,0.550333,-0.450957,1.425784,-0.289128,class0,cluster2
4573,7.597441,2.413042,-0.490042,0.811317,-0.791867,0.457404,0.583387,-1.064673,1.258119,1.396082,-0.627655,0.834588,1.663668,0.204037,-0.018022,-1.12734,-0.7558,-1.36772,-0.717972,-1.112024,0.669585,1.772398,0.088502,-0.364301,-3.368518,-0.515276,0.74924,-1.076821,0.498483,-1.052128,-1.003501,0.675898,0.028613,-2.12605,-0.772314,class2,cluster1
4574,6.409089,3.640977,-0.249386,0.843541,-0.071966,-0.511598,-2.572534,-1.51792,-0.420753,-1.776785,0.347456,-0.693789,0.650162,0.158086,1.52485,-1.187413,1.086561,-0.177046,-0.007151,-0.025272,0.180856,0.242325,-0.687708,-0.369867,0.102328,-1.682959,0.141239,-1.881468,0.342,0.517144,-1.45658,-1.420161,1.946083,-0.038886,-0.703418,class0,cluster2
4575,8.429521,-0.094591,1.867105,-0.273456,-0.026929,0.444639,0.839075,1.006418,-0.380981,-0.934045,-0.025275,-0.8971,1.122385,0.328213,0.26933,-1.355885,1.430347,-2.727716,0.140363,-1.483592,-1.56693,0.041671,-1.386287,-0.382154,1.249727,-0.386772,0.342022,0.468217,1.92836,-1.19445,-1.067123,0.10512,-0.85174,0.789779,0.12559,class2,cluster1
4576,-4.669749,-2.127877,-2.248977,-0.408631,1.086157,1.666363,-1.187711,1.950449,1.499997,2.016049,0.079228,0.2528,-0.373704,-1.847753,1.47563,0.923342,0.536093,0.476388,0.190768,-0.02898,0.115455,-0.231722,-0.160195,-0.16793,-0.666308,0.180551,1.101942,0.018186,-0.567366,0.967854,-0.480364,-0.487507,-1.130564,0.047586,-0.074838,class1,cluster0
4577,9.041815,3.328776,-1.069072,0.423232,0.176646,1.085397,-1.688162,-1.280914,0.075287,0.260265,1.811004,0.210389,1.89146,-0.419699,-0.333502,-0.085477,0.265079,0.093215,-0.746536,-0.003244,0.247725,0.169334,-0.016398,1.18579,-0.130199,0.510781,-1.734894,1.037769,0.840547,-1.017475,0.12814,0.862776,0.69855,0.49384,-0.772091,class2,cluster1
4578,1.63931,-2.420403,0.513959,-0.119703,0.591531,0.848753,2.041035,-0.25692,1.336276,-0.728393,-0.187854,-0.1585,-0.136848,-0.53618,0.251025,-1.712334,-1.833956,-0.927425,-0.08872,-0.144419,-0.286311,-0.499643,-0.444378,-0.053774,-0.254325,-0.095134,0.064046,1.585548,0.880706,0.402956,-0.427961,-0.143284,1.344153,-0.940431,0.471781,class2,cluster1
4579,8.047987,2.761407,1.066764,2.859237,0.165441,-0.428674,-0.541767,1.219759,-0.544467,-1.18501,0.479747,-1.200919,-0.514962,-1.408726,-0.762805,1.32336,-0.36849,0.79366,-0.83251,-0.680844,2.004448,1.154187,-2.021922,0.654162,1.045454,0.198879,-0.415125,1.399386,1.012017,-0.179917,-0.57495,1.106799,1.435093,-0.701982,1.369733,class2,cluster1
4580,2.420848,-4.303584,-2.447461,0.281696,-1.641549,0.944636,1.375311,0.499218,1.191855,-1.1001,0.438933,0.707394,0.335093,-2.167993,0.345954,-1.389577,0.570606,0.033146,-0.518605,-1.303358,-1.10397,0.038012,-2.00587,-0.350892,-0.065047,-0.498309,-0.837787,-1.013236,0.464255,1.222078,-0.150607,-0.205342,-0.910497,-0.571571,-0.115426,class2,cluster1
4581,-0.974032,2.107261,1.372222,1.253804,0.406918,-0.883462,0.953796,-0.328358,-0.037029,1.272523,-1.006532,1.08155,0.426875,-0.610752,0.056085,-0.012236,-0.311,1.111149,0.272016,0.080365,0.638406,-0.166385,-0.33764,0.080502,-1.03694,-0.024862,0.132265,1.579667,-1.652584,-0.955124,-0.67737,-0.880607,-0.209623,1.569009,2.439127,class0,cluster2
4582,1.530419,-4.102498,1.597465,-0.635959,0.432302,-1.486188,-0.328354,-0.446235,-0.589429,-0.055397,1.078747,1.603697,-0.790358,1.119398,1.429789,-0.652167,0.501796,-0.808237,-0.588501,0.276134,-0.334948,0.182572,0.757379,1.441106,1.055335,-1.510518,1.697996,-0.98689,-1.382308,-2.095237,-0.147232,-0.587364,0.495612,1.236733,1.329144,class2,cluster1
4583,-0.594647,-6.113693,0.459933,1.497115,-0.029661,-0.995044,-0.489572,-0.568514,-0.470897,-1.170848,0.222108,0.195663,0.239828,-0.758347,0.644158,0.113462,-0.027474,-0.764747,-1.163106,0.381703,-1.676398,0.475887,-0.519033,0.135554,-0.059052,0.795225,1.123407,-0.043085,-0.624308,0.53064,-1.478313,-0.182878,0.823129,0.865989,0.212431,class1,cluster0
4584,-5.781601,3.229045,-0.32066,1.574218,2.575421,1.86613,0.011476,-0.796176,0.727948,-0.632614,-0.785844,-0.383939,0.228823,0.145304,-2.11631,-0.089354,-0.423692,1.870483,0.723577,-0.878385,-1.064637,0.612492,0.511436,0.062794,0.651733,0.177271,2.27413,-1.358956,-0.83719,0.789009,-0.071911,-1.424829,0.790544,0.069004,0.528714,class0,cluster2
4585,6.64349,4.193657,1.740296,-0.781295,-1.006836,-0.680374,0.513113,1.468273,1.724318,0.936495,0.721466,-0.962809,-1.324116,1.308953,0.046714,-0.26,1.734977,1.931278,-0.450547,-0.432419,0.194319,-0.453514,-1.319243,-0.322382,-1.357705,-0.483483,-0.411603,-1.104472,-0.128915,-0.071759,-0.113781,0.175728,0.049604,1.348888,-0.575915,class0,cluster2
4586,1.262323,1.4379,-1.570723,1.018641,0.820934,1.210757,0.867229,0.216582,-1.060545,-0.053178,1.523433,0.412863,-0.247856,-0.862126,-0.573184,-0.148911,2.042769,-1.348503,0.06161,0.956605,0.306038,-0.548398,-0.688348,1.343451,-0.555881,0.249845,-0.552005,-0.361538,0.796647,-1.543315,0.431121,0.190843,0.961311,0.582814,1.006953,class0,cluster2
4587,0.18563,1.583119,-0.270392,-0.995166,-1.193154,-1.530754,-0.36098,0.33061,-1.613585,0.400093,1.009805,0.512557,-0.072423,1.428583,1.166419,-0.698669,0.567102,-1.972244,-0.650929,-0.006405,0.331297,-0.51952,0.489969,-0.397343,-0.863388,-0.486174,-0.690579,-0.035962,1.03788,0.441193,-0.229631,-0.542466,0.06438,0.762969,1.572893,class0,cluster2
4588,1.978961,-3.408895,0.620734,0.347547,0.494525,-0.131445,-1.302636,1.377775,0.116974,-0.183818,1.442189,-1.388211,-1.058259,-0.398722,-0.091607,0.152638,-0.053082,-0.062527,-0.23644,1.907585,0.144206,1.087802,-0.931201,0.181658,-1.384923,1.091831,-0.163359,-0.476214,-1.273802,-1.323641,0.521112,-1.152811,-0.987368,-1.067191,-1.853223,class2,cluster1
4589,-3.3747,3.004485,-0.862737,-0.159845,-0.31287,-1.18275,1.067357,2.089156,0.153584,-0.498665,1.084621,-0.403474,0.86209,1.912844,1.514738,-1.103035,-0.266465,0.121094,-0.661321,2.153852,-0.703169,-0.501182,-0.613985,0.581298,-1.366535,-0.056251,-0.233681,-0.789115,-0.235289,-1.058811,-0.042986,-0.059064,-0.064957,-0.98175,0.512161,class0,cluster2
4590,3.138634,2.585371,-1.019159,0.007723,-1.697362,-0.421523,0.374084,-0.60701,-0.328066,-1.36907,0.31663,1.167141,0.980766,0.490783,0.687432,1.010843,1.063083,0.062409,0.272756,1.09422,1.690124,0.780572,0.752681,1.888523,0.343155,-1.425591,0.943377,-1.375793,1.315089,-0.397935,-0.57832,1.207334,0.460731,0.588448,-1.100544,class0,cluster2
4591,-0.185393,4.570577,-0.418098,0.213093,0.476125,-0.494645,1.665158,0.653957,-0.021677,0.328529,-0.900854,0.04032,0.122734,0.561538,-0.16672,0.86737,1.156183,-0.394918,1.097725,0.754062,-0.217724,-0.242264,-0.067917,-0.558069,-2.237126,-0.326241,-1.507641,-0.083952,0.572442,-0.482563,-1.776989,0.123943,-0.039733,-0.308313,-0.895715,class0,cluster2
4592,-2.840919,-6.937681,0.52389,-0.395021,2.406053,0.192113,-0.983254,0.831424,0.906378,1.849102,-0.474313,0.90114,-0.568361,-0.030102,0.148146,0.52609,-0.623066,2.179232,-0.12599,-0.193714,-0.32564,0.454402,1.517462,0.997669,-1.420453,-0.593362,-0.765714,-0.400099,-0.174583,-0.373332,-0.151831,-0.417095,1.304672,0.323468,-0.685633,class1,cluster0
4593,-6.402133,1.329925,2.051258,-0.307145,-2.14,0.294697,0.174958,0.814653,-0.875592,-0.53916,1.068778,1.232587,1.309003,0.132483,-1.13942,0.792547,-1.675147,0.067031,0.041917,1.548721,-1.512392,1.626996,-1.659778,-1.081258,0.545497,0.125862,-0.017988,0.096535,-0.156447,0.352347,0.006289,-0.295781,-0.001603,0.339322,-1.077029,class0,cluster2
4594,-7.840482,1.646217,-1.059907,-1.156682,0.162313,-1.279242,0.607449,0.053558,-0.56679,1.800886,0.784052,1.094424,0.513872,0.417347,-1.657189,1.977684,-0.123973,1.288452,-3.35268,0.12127,1.141855,-0.53113,0.816554,0.259968,-1.055207,-0.494883,0.052908,2.026775,-0.501972,-1.292771,0.652849,0.615208,0.764419,-1.417529,-0.32545,class0,cluster2
4595,-5.333821,1.464292,0.016464,0.441547,-0.026713,-0.791619,0.570528,-2.316623,-1.080905,0.747745,-0.689206,1.014542,-0.861797,-0.404758,0.444818,-0.10149,-0.419773,-1.052041,0.40533,0.920152,1.235633,-0.813739,2.224317,0.237087,0.051755,-0.489366,0.104915,-0.147552,0.328246,-0.372728,-0.307677,-0.026094,-0.38663,0.18323,0.685934,class1,cluster0
4596,-2.489676,-0.345449,1.288109,0.057224,-1.329819,-0.615105,0.378258,-0.180976,-2.602718,0.660212,-1.042127,1.172225,1.833557,0.552902,-0.851513,0.930656,-0.56637,1.50729,-0.613819,-0.045941,-0.233662,-0.157899,-0.737058,-1.239196,0.644589,-0.304146,-0.43596,-0.136767,1.19177,0.063116,-0.578934,-1.291525,-0.353667,-0.62376,0.022932,class1,cluster0
4597,-5.568654,3.51913,1.55051,0.762096,0.536185,1.790172,-0.540126,-0.788462,-0.23451,0.013107,2.405821,-0.87086,0.544877,-0.62821,1.233364,-0.958081,0.182657,0.539188,0.206276,0.306971,0.101826,-2.055146,0.910324,1.246668,1.254315,0.322991,-0.163472,-0.659315,0.828756,0.084402,1.573074,0.394238,0.414954,1.012516,0.486838,class0,cluster2
4598,-4.200745,-0.007816,-1.087004,-0.80207,-0.154199,1.295993,1.684753,-1.080482,-0.11871,-0.13033,-0.206794,1.859329,0.983825,0.189573,0.71525,-0.191225,-0.462643,-1.212962,-0.086083,0.337912,1.485582,3.009203,0.55376,-1.792139,1.127048,0.983389,-0.282242,-0.434659,0.436089,-0.274685,1.01306,-0.190957,0.511921,-0.233828,0.377943,class1,cluster0
4599,-2.145536,-0.797857,0.421286,-1.254174,0.044641,0.671582,1.218463,1.352091,-0.841781,1.537311,-0.260341,-1.074688,0.490726,-0.192827,-0.044069,0.355179,1.40624,0.302932,-0.107358,-0.158616,0.202354,-2.757898,-0.784364,1.698157,-0.230045,1.732405,0.124884,-1.072891,0.452058,-1.670071,-0.924753,0.622011,-0.026208,0.818507,-0.567017,class1,cluster0
4600,-0.893942,1.946213,0.676764,-0.033876,0.492873,0.416207,0.439563,-0.134799,-0.281854,-0.999102,0.312081,0.554183,0.165543,0.247605,-1.406066,-0.19052,-0.668186,3.389855,0.185364,0.44096,-0.709794,0.762686,0.617969,-0.931073,0.342241,-0.337085,0.29104,-1.656602,-1.250072,-1.686856,-0.546475,0.434925,-0.665195,1.586122,-0.415752,class0,cluster2
4601,-6.644712,0.833983,-0.473149,-2.090781,-1.07659,-0.862806,1.144721,0.329777,0.161812,1.187779,1.773825,-0.23897,-1.123663,-1.275661,-0.154321,0.363266,-2.181638,2.431616,0.611985,-0.055656,1.073313,0.06245,-1.453307,1.041848,-1.169421,0.813634,0.516608,0.860245,-0.737942,-1.493007,1.325635,0.255089,-0.2095,-0.755684,1.534769,class1,cluster0
4602,-8.098275,0.302934,-0.787667,-0.869843,-0.174473,0.544,-1.427567,-0.376298,1.090229,-1.30728,0.997089,-1.710236,1.05398,-0.091597,0.038663,0.405139,-2.022724,-0.165546,-0.795,0.89232,0.139842,-0.69368,0.525434,0.887861,0.054301,0.83854,-2.083855,1.859132,0.252344,-0.496096,-1.095122,-0.311506,0.217051,-1.55804,0.348743,class1,cluster0
4603,-6.579511,4.049471,2.620178,0.035089,1.830851,-0.59166,-0.191724,-0.661029,0.486446,-0.323179,1.144624,-0.062622,-0.012175,-0.557587,1.050233,0.811346,0.13042,0.523994,-0.154339,-0.112789,0.192958,1.114978,-1.695169,-1.115841,1.823784,-0.069109,0.148284,0.309128,-1.063494,-0.805484,-0.556946,0.851753,-0.705234,-0.710203,0.070138,class0,cluster2
4604,1.410804,-4.597006,-2.815876,0.586805,-0.966322,-1.67682,-1.02263,2.313248,-1.225507,0.450179,0.653386,-0.305679,0.073968,0.608152,-0.441579,-0.295247,0.531303,-0.54118,-0.825851,-0.120746,1.445179,0.273656,2.561543,0.683461,1.492315,-0.237417,-0.484355,-0.318976,-0.605324,-1.679812,0.67536,-1.832874,-0.919317,-1.365989,-0.849319,class2,cluster1
4605,-3.731939,2.589391,-1.89747,-0.660056,1.400929,-0.875188,0.429214,0.061766,0.351331,-0.189062,0.595768,0.375166,0.799369,-1.551744,0.373101,-0.488471,-0.300649,-1.278833,0.854876,0.405162,-0.076768,0.969535,1.870882,0.7113,-1.693186,1.135175,0.454913,1.275109,-0.638269,1.158569,1.274255,0.446924,0.89685,0.897835,-0.444109,class0,cluster2
4606,3.98276,-1.000508,-1.090423,1.877766,0.651305,0.268496,-0.410771,-0.240732,0.278609,-0.379713,1.139546,0.604753,0.131764,0.057261,0.234144,0.434642,3.348476,-0.938459,0.49006,0.537394,-0.123498,-0.111273,0.539061,0.308978,-1.443757,0.441855,1.064098,-0.775857,-0.962083,-1.021564,-0.306557,-0.140418,1.41595,-0.982239,1.361431,class2,cluster1
4607,-6.79448,-0.276893,1.683475,0.002697,-0.959695,-0.467322,0.677063,-1.185668,-0.977898,1.450035,0.608815,1.129487,0.38457,0.694226,-0.3089,-1.423147,0.975408,-1.528865,1.684635,-1.521223,-0.128252,0.114611,1.335037,-0.771424,-0.401448,-1.779418,2.711049,0.440276,-2.330002,1.102389,1.857266,-1.263239,0.701806,-0.195796,1.066273,class1,cluster0
4608,-5.025272,-0.554631,1.333116,-1.074981,-1.001302,0.587408,-0.65007,2.687403,0.685347,1.208841,-0.393917,0.962992,-1.36544,-0.22308,0.487905,-1.24814,0.31748,-1.735645,-0.410584,-0.400334,0.54243,-0.109747,0.020071,0.380229,1.238124,-1.179119,1.224819,-0.063037,-0.448475,2.717313,0.428457,1.690815,-0.141149,-0.995069,0.712286,class1,cluster0
4609,0.824965,-5.927839,0.287567,-0.878212,-0.953201,-0.056379,-0.061285,1.885894,-0.818092,-0.06293,0.877028,-0.094546,0.958654,0.600836,0.958937,-0.642361,-0.054376,0.391525,1.324074,0.211523,1.047648,0.635962,1.288082,1.577961,-0.603281,-0.795502,-0.241566,0.433824,0.248916,-0.540323,0.401155,0.46647,1.052758,-0.14745,-0.766016,class1,cluster0
4610,4.971063,-0.30708,0.230566,-0.783148,-0.688141,-0.576676,-2.518728,0.158543,-0.937665,0.013405,0.704828,0.543907,1.121865,1.083061,0.597188,1.075395,0.153483,0.209196,-0.615061,-1.066532,1.169456,-2.150281,-1.671881,0.946953,-1.056142,1.553025,0.552282,-0.685765,0.63253,-0.127579,1.434892,1.006036,1.803074,0.522557,-0.471827,class2,cluster1
4611,-0.432448,-4.85035,-1.839701,-1.273433,-1.520664,-0.331271,-0.799481,1.600568,0.697297,-1.189163,-1.101626,-0.168148,-1.255878,0.638448,-0.148997,-0.966246,0.798196,0.725598,1.778156,0.105153,1.59493,-0.536035,0.163867,-0.559413,-1.562824,0.687031,-1.822956,2.685606,-0.291204,-1.085466,1.361645,-2.191709,0.887619,-1.124377,0.204062,class1,cluster0
4612,7.44624,-1.331936,-1.981241,2.232308,-0.648653,-1.169452,1.659365,0.485405,-0.605739,0.263403,-0.60416,-0.052292,-1.821092,-0.074206,-1.171594,0.052021,-1.360089,-1.243314,-0.393926,1.168524,-1.32543,-0.451247,-0.401196,0.477633,0.610249,-1.06704,0.796907,2.231904,0.987708,-0.423213,0.157263,-1.006753,0.48253,1.270071,0.505639,class2,cluster1
4613,-1.441814,3.863423,0.007656,1.049994,0.591667,0.379257,0.966223,-0.248909,0.981309,-0.195691,0.045152,-0.606403,-0.326688,-0.206893,0.060683,-0.681157,0.076075,0.229219,-0.288404,1.353524,-1.716657,-0.46275,1.282942,2.450624,-0.101576,0.150574,0.536428,-0.138115,0.941145,0.328608,1.3707,-0.717579,-0.878772,-0.178202,0.555559,class0,cluster2
4614,-3.937756,-2.251269,2.019013,-1.350817,0.304989,0.123944,-0.308536,0.090022,0.57309,2.094326,0.254993,1.121154,-0.993038,0.035627,-0.030952,-0.51496,0.042375,-1.267935,0.213547,0.483925,-1.940645,0.147598,-0.984935,0.875402,-0.076361,0.387478,2.730845,0.778893,0.215891,-1.188347,2.122593,0.677443,1.082264,-0.434917,1.444139,class1,cluster0
4615,-6.554054,-0.929952,0.480538,-2.463355,-0.553394,-0.492628,1.226028,-0.464307,0.076887,-0.782358,-0.761745,-0.42809,-0.398549,-0.147134,0.134016,0.740084,0.239808,0.009813,-0.404479,0.443747,-0.378179,-0.408445,-0.479001,-0.252232,-0.351181,1.349418,2.654753,-0.195425,0.35,-1.248515,-0.064434,1.689644,1.934875,-1.328122,-1.16606,class1,cluster0
